KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggLdMargin,AggOrgZip,AggDstZip,Div,Inc/Exc
KELLOGG CO_38301_75067,2096333,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2096682,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2096687,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2097614,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2097618,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2099661,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2099664,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2099665,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2099666,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2099667,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2099668,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2099669,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_75067,2102431,1956,1104,546,751,38301,75067,Van,incl
KELLOGG CO_38301_76011,2075408,2021,1101,552,858,38301,76011,Van,incl
KELLOGG CO_38301_76011,2083292,2021,1101,552,858,38301,76011,Van,incl
KELLOGG CO_38301_76011,2089828,2021,1101,552,858,38301,76011,Van,incl
Kellogg Co_60447_80011,2079552,3379,1869,958,1508,60447,80011,Log,incl
Kellogg Co_60447_80011,2083593,3379,1869,958,1508,60447,80011,Log,incl
Kellogg Co_60447_80011,2084948,3379,1869,958,1508,60447,80011,Log,incl
Kellogg Co_60447_80011,2088187,3379,1869,958,1508,60447,80011,Log,incl
Kellogg Co_60447_80011,2089605,3379,1869,958,1508,60447,80011,Log,incl
Kellogg Co_60447_80011,2094865,3379,1869,958,1508,60447,80011,Log,incl
Kellogg Co_60447_80011,2097880,3379,1869,958,1508,60447,80011,Log,incl
KELLOGG DC_30263_33069,2078970,2254,1292,625,960,30263,33069,Log,incl
KELLOGG DC_30263_33069,2082961,2254,1292,625,960,30263,33069,Log,incl
KELLOGG DC_30263_33069,2085533,2254,1292,625,960,30263,33069,Log,incl
KELLOGG DC_30263_33069,2089584,2254,1292,625,960,30263,33069,Log,incl
KELLOGG DC_30263_33069,2092390,2254,1292,625,960,30263,33069,Log,incl
KELLOGG DC_30263_33122,2083989,2188,1311,652,875,30263,33122,Log,incl
KELLOGG DC_30263_33122,2088820,2188,1311,652,875,30263,33122,Log,incl
KELLOGG DC_30263_33122,2093008,2188,1311,652,875,30263,33122,Log,incl
KELLOGG DC_30263_33122,2094945,2188,1311,652,875,30263,33122,Log,incl
KELLOGG DC_30263_33147,2087545,2276,1299,653,975,30263,33147,Log,incl
KELLOGG DC_30263_33404,2084247,2057,1204,587,851,30263,33404,Log,incl
KELLOGG DC_30263_33404,2086876,2057,1204,587,851,30263,33404,Log,incl
KELLOGG DC_30263_33404,2090335,2057,1204,587,851,30263,33404,Log,incl
KELLOGG DC_30263_33404,2096250,2057,1204,587,851,30263,33404,Log,incl
KELLOGG DC_30263_33487,2079540,2155,1240,614,914,30263,33487,Log,incl
KELLOGG DC_30263_33487,2086878,2155,1240,614,914,30263,33487,Log,incl
KELLOGG DC_30263_33487,2096339,2155,1240,614,914,30263,33487,Log,incl
KELLOGG DC_30263_33487,2098216,2155,1240,614,914,30263,33487,Log,incl
KELLOGG NS_38301_28079,2087755,2113,1289,674,815,38301,28079,Van,incl
KELLOGG NS_38301_28144,2079566,1963,1070,546,801,38301,28144,Van,incl
KELLOGG NS_38301_28144,2081502,1963,1070,546,801,38301,28144,Van,incl
KELLOGG NS_38301_28144,2086900,1963,1070,546,801,38301,28144,Van,incl
KELLOGG NS_38301_28144,2088208,1963,1070,546,801,38301,28144,Van,incl
KELLOGG NS_38301_28144,2088209,1963,1070,546,801,38301,28144,Van,incl
KELLOGG NS_38301_28144,2089631,1963,1070,546,801,38301,28144,Van,incl
KELLOGG NS_38301_28144,2100678,1963,1070,546,801,38301,28144,Van,incl
KELLOGG NS_38301_28269,2081500,1907,1068,542,692,38301,28269,Van,incl
KELLOGG NS_38301_28269,2091806,1907,1068,542,692,38301,28269,Van,incl
KELLOGG NS_38301_28273,2081113,1877,1055,535,734,38301,28273,Van,incl
KELLOGG NS_38301_28273,2085058,1877,1055,535,734,38301,28273,Van,incl
KELLOGG NS_38301_28273,2088317,1877,1055,535,734,38301,28273,Van,incl
KELLOGG NS_38301_28273,2091932,1877,1055,535,734,38301,28273,Van,incl
KELLOGG NS_38301_28273,2094554,1877,1055,535,734,38301,28273,Van,incl
KELLOGG NS_38301_28273,2098855,1877,1055,535,734,38301,28273,Van,incl
KELLOGG NS_38301_30567,2086026,1588,754,380,783,38301,30567,Van,incl
KELLOGG NS_38301_30567,2093127,1588,754,380,783,38301,30567,Van,incl
KELLOGG NS_38301_30567,2098490,1588,754,380,783,38301,30567,Van,incl
KELLOGG NS_38301_33127,2081599,4453,1898,950,2448,38301,33127,Van,incl
KELLOGG NS_38301_33127,2085858,4453,1898,950,2448,38301,33127,Van,incl
KELLOGG NS_38301_33127,2090359,4453,1898,950,2448,38301,33127,Van,incl
KELLOGG NS_38301_33127,2095140,4453,1898,950,2448,38301,33127,Van,incl
KELLOGG NS_38301_33166,2094306,4462,1877,943,2433,38301,33166,Van,incl
KELLOGG NS_38301_33167,2088206,4463,1892,945,2562,38301,33167,Van,incl
KELLOGG NS_38301_33178,2079565,4235,1922,950,2207,38301,33178,Van,incl
KELLOGG NS_38301_33178,2084284,4235,1922,950,2207,38301,33178,Van,incl
KELLOGG NS_38301_33178,2090361,4235,1922,950,2207,38301,33178,Van,incl
KELLOGG NS_38301_33178,2093652,4235,1922,950,2207,38301,33178,Van,incl
KELLOGG NS_38301_33178,2096959,4235,1922,950,2207,38301,33178,Van,incl
KELLOGG NS_38301_33478,2076433,4111,1779,869,2156,38301,33478,Van,incl
KELLOGG NS_38301_33478,2086065,4111,1779,869,2156,38301,33478,Van,incl
KELLOGG NS_38301_33478,2093124,4111,1779,869,2156,38301,33478,Van,incl
KELLOGG NS_38301_33478,2095670,4111,1779,869,2156,38301,33478,Van,incl
KELLOGG NS_38301_43015,2080945,2029,1002,509,946,38301,43015,Van,incl
KELLOGG NS_38301_43015,2084281,2029,1002,509,946,38301,43015,Van,incl
KELLOGG NS_38301_43015,2084985,2029,1002,509,946,38301,43015,Van,incl
KELLOGG NS_38301_43015,2091136,2029,1002,509,946,38301,43015,Van,incl
KELLOGG NS_38301_43015,2093297,2029,1002,509,946,38301,43015,Van,incl
KELLOGG NS_38301_43015,2096958,2029,1002,509,946,38301,43015,Van,incl
KELLOGG NS_38301_43162,2077966,1661,953,483,515,38301,43162,Van,incl
KELLOGG NS_38301_43162,2080555,1661,953,483,515,38301,43162,Van,incl
KELLOGG NS_38301_43162,2081228,1661,953,483,515,38301,43162,Van,incl
KELLOGG NS_38301_43162,2081229,1661,953,483,515,38301,43162,Van,incl
KELLOGG NS_38301_43162,2084389,1661,953,483,515,38301,43162,Van,incl
KELLOGG NS_38301_43162,2084394,1661,953,483,515,38301,43162,Van,incl
KELLOGG NS_38301_43162,2084398,1661,953,483,515,38301,43162,Van,incl
KELLOGG NS_38301_43162,2100913,1661,953,483,515,38301,43162,Van,incl
KELLOGG NS_38301_43701,2077275,2122,1078,546,958,38301,43701,Van,incl
KELLOGG NS_38301_43701,2083704,2122,1078,546,958,38301,43701,Van,incl
KELLOGG NS_38301_43701,2083705,2122,1078,546,958,38301,43701,Van,incl
KELLOGG NS_38301_43701,2090615,2122,1078,546,958,38301,43701,Van,incl
KELLOGG NS_38301_43701,2093807,2122,1078,546,958,38301,43701,Van,incl
KELLOGG NS_38301_43701,2096414,2122,1078,546,958,38301,43701,Van,incl
KELLOGG NS_38301_46140,2077752,1409,813,405,492,38301,46140,Van,incl
KELLOGG NS_38301_46140,2081115,1409,813,405,492,38301,46140,Van,incl
KELLOGG NS_38301_46140,2084675,1409,813,405,492,38301,46140,Van,incl
KELLOGG NS_38301_46140,2087719,1409,813,405,492,38301,46140,Van,incl
KELLOGG NS_38301_46140,2091191,1409,813,405,492,38301,46140,Van,incl
KELLOGG NS_38301_46140,2094552,1409,813,405,492,38301,46140,Van,incl
KELLOGG NS_38301_46219,2080178,1400,782,392,516,38301,46219,Van,incl
KELLOGG NS_38301_46219,2082225,1400,782,392,516,38301,46219,Van,incl
KELLOGG NS_38301_46219,2085589,1400,782,392,516,38301,46219,Van,incl
KELLOGG NS_38301_46219,2085590,1400,782,392,516,38301,46219,Van,incl
KELLOGG NS_38301_46219,2091135,1400,782,392,516,38301,46219,Van,incl
KELLOGG NS_38301_46219,2093298,1400,782,392,516,38301,46219,Van,incl
KELLOGG NS_38301_46219,2094421,1400,782,392,516,38301,46219,Van,incl
KELLOGG NS_38301_46219,2094553,1400,782,392,516,38301,46219,Van,incl
KELLOGG NS_38301_46219,2098060,1400,782,392,516,38301,46219,Van,incl
KELLOGG NS_38301_46952,2080487,1623,906,454,560,38301,46952,Van,incl
KELLOGG NS_38301_46952,2087566,1623,906,454,560,38301,46952,Van,incl
KELLOGG NS_38301_46952,2096412,1623,906,454,560,38301,46952,Van,incl
KELLOGG NS_38301_47274,2084418,1199,694,347,503,38301,47274,Van,incl
KELLOGG NS_38301_47404,2078352,1189,686,336,450,38301,47404,Van,incl
KELLOGG NS_38301_47404,2088210,1189,686,336,450,38301,47404,Van,incl
KELLOGG NS_38301_47404,2093654,1189,686,336,450,38301,47404,Van,incl
KELLOGG NS_38301_53511,2083002,1830,1021,521,757,38301,53511,Van,incl
KELLOGG NS_38301_53511,2092430,1830,1021,521,757,38301,53511,Van,incl
KELLOGG NS_38301_53546,2086905,1598,1062,544,494,38301,53546,Van,incl
KELLOGG NS_38301_53546,2093809,1598,1062,544,494,38301,53546,Van,incl
KELLOGG NS_38301_53598,2079414,1864,1130,575,639,38301,53598,Van,incl
KELLOGG NS_38301_53598,2083008,1864,1130,575,639,38301,53598,Van,incl
KELLOGG NS_38301_53598,2086053,1864,1130,575,639,38301,53598,Van,incl
KELLOGG NS_38301_53598,2093125,1864,1130,575,639,38301,53598,Van,incl
KELLOGG NS_38301_53598,2098494,1864,1130,575,639,38301,53598,Van,incl
KELLOGG NS_38301_53711,2078996,1937,1138,570,733,38301,53711,Van,incl
KELLOGG NS_38301_53711,2089630,1937,1138,570,733,38301,53711,Van,incl
KELLOGG NS_38301_53711,2096210,1937,1138,570,733,38301,53711,Van,incl
KELLOGG NS_38301_60160,2076431,1531,980,480,431,38301,60160,Van,incl
KELLOGG NS_38301_60160,2082115,1531,980,480,431,38301,60160,Van,incl
KELLOGG NS_38301_60160,2084983,1531,980,480,431,38301,60160,Van,incl
KELLOGG NS_38301_60160,2088850,1531,980,480,431,38301,60160,Van,incl
KELLOGG NS_38301_60160,2092429,1531,980,480,431,38301,60160,Van,incl
KELLOGG NS_38301_60160,2094990,1531,980,480,431,38301,60160,Van,incl
KELLOGG NS_38301_60160,2094991,1531,980,480,431,38301,60160,Van,incl
KELLOGG NS_38301_60160,2095629,1531,980,480,431,38301,60160,Van,incl
KELLOGG NS_38301_60436,2076434,1518,900,457,590,38301,60436,Van,incl
KELLOGG NS_38301_60436,2090364,1518,900,457,590,38301,60436,Van,incl
KELLOGG NS_38301_60436,2095793,1518,900,457,590,38301,60436,Van,incl
KELLOGG NS_38301_60543,2077926,1373,897,465,419,38301,60543,Van,incl
KELLOGG NS_38301_60543,2081119,1373,897,465,419,38301,60543,Van,incl
KELLOGG NS_38301_60543,2084674,1373,897,465,419,38301,60543,Van,incl
KELLOGG NS_38301_60543,2087720,1373,897,465,419,38301,60543,Van,incl
KELLOGG NS_38301_60543,2093266,1373,897,465,419,38301,60543,Van,incl
KELLOGG NS_38301_60543,2095772,1373,897,465,419,38301,60543,Van,incl
KELLOGG NS_38301_60543,2098156,1373,897,465,419,38301,60543,Van,incl
KELLOGG NS_38301_66101,2079633,1399,973,495,424,38301,66101,Log,incl
KELLOGG NS_38301_66101,2083138,1399,973,495,424,38301,66101,Log,incl
KELLOGG NS_38301_66101,2086305,1399,973,495,424,38301,66101,Log,incl
KELLOGG NS_38301_66101,2089751,1399,973,495,424,38301,66101,Log,incl
KELLOGG NS_38301_66101,2093219,1399,973,495,424,38301,66101,Log,incl
KELLOGG NS_38301_66106,2076411,1450,1026,496,422,38301,66106,Log,incl
KELLOGG NS_38301_66106,2078633,1450,1026,496,422,38301,66106,Log,incl
KELLOGG NS_38301_66106,2085091,1450,1026,496,422,38301,66106,Log,incl
KELLOGG NS_38301_66106,2088175,1450,1026,496,422,38301,66106,Log,incl
KELLOGG NS_38301_66106,2092083,1450,1026,496,422,38301,66106,Log,incl
KELLOGG NS_38301_66106,2093311,1450,1026,496,422,38301,66106,Log,incl
KELLOGG NS_38301_76504,2078181,1419,1231,638,187,38301,76504,Log,incl
KELLOGG NS_38301_76504,2087428,1419,1231,638,187,38301,76504,Log,incl
KELLOGG NS_38301_76504,2087984,1419,1231,638,187,38301,76504,Log,incl
KELLOGG NS_38301_76504,2091115,1419,1231,638,187,38301,76504,Log,incl
KELLOGG NS_38301_76504,2093017,1419,1231,638,187,38301,76504,Log,incl
KELLOGG NS_38301_76504,2097489,1419,1231,638,187,38301,76504,Log,incl
KELLOGG NS_38301_76504,2100066,1419,1231,638,187,38301,76504,Log,incl
KELLOGGS N_60447_80011,2080909,3380,1930,958,1448,60447,80011,Log,incl
KELLOGGS N_60447_80011,2082984,3380,1930,958,1448,60447,80011,Log,incl
KELLOGGS N_60447_80011,2084951,3380,1930,958,1448,60447,80011,Log,incl
KELLOGGS N_60447_80011,2089617,3380,1930,958,1448,60447,80011,Log,incl
KELLOGGS N_60447_80011,2092240,3380,1930,958,1448,60447,80011,Log,incl
KELLOGGS N_60447_80011,2095592,3380,1930,958,1448,60447,80011,Log,incl
KELLOGGS N_60447_80011,2099294,3380,1930,958,1448,60447,80011,Log,incl
KELLOGGS_38611_30263,2081055,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2081655,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2083011,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2083191,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2089632,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2091849,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2091855,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2093090,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2093093,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2094717,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2095316,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2097335,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2097384,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2098464,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2098465,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2098467,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2098472,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2099676,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2100574,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2100576,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2100577,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2100579,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30263,2101464,1207,671,337,426,38611,30263,Van,incl
KELLOGGS_38611_30529,2084502,1501,798,409,651,38611,30529,Van,incl
KELLOGGS_38611_43054,2079880,2200,1145,586,906,38611,43054,Van,incl
KELLOGGS_38611_43054,2079882,2200,1145,586,906,38611,43054,Van,incl
KELLOGGS_38611_43054,2088855,2200,1145,586,906,38611,43054,Van,incl
KELLOGGS_38611_43054,2096962,2200,1145,586,906,38611,43054,Van,incl
KELLOGGS_38611_43054,2096963,2200,1145,586,906,38611,43054,Van,incl
KELLOGGS_38611_43162,2083012,1789,1082,560,625,38611,43162,Van,incl
KELLOGGS_38611_43162,2084822,1789,1082,560,625,38611,43162,Van,incl
KELLOGGS_38611_43162,2086055,1789,1082,560,625,38611,43162,Van,incl
KELLOGGS_38611_43162,2088079,1789,1082,560,625,38611,43162,Van,incl
KELLOGGS_38611_43162,2090348,1789,1082,560,625,38611,43162,Van,incl
KELLOGGS_38611_43162,2093058,1789,1082,560,625,38611,43162,Van,incl
KELLOGGS_38611_43162,2097256,1789,1082,560,625,38611,43162,Van,incl
KELLOGGS_38611_43162,2097538,1789,1082,560,625,38611,43162,Van,incl
KELLOGGS_38611_43162,2100568,1789,1082,560,625,38611,43162,Van,incl
KELLOGGS_38611_60447,2081490,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2082283,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2086057,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2086248,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2088069,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2091824,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2091826,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2094718,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2094849,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2097257,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2097370,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2098290,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2098458,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2100564,1624,1023,523,500,38611,60447,Van,incl
KELLOGGS_38611_60447,2101482,1624,1023,523,500,38611,60447,Van,incl
Kellogg's_92376_84104,2086641,2413,1260,642,1151,92376,84104,Log,incl
Kellogg's_92376_84104,2098507,2413,1260,642,1151,92376,84104,Log,incl
Kellogg's_92376_84404,2077823,2274,1320,678,952,92376,84404,Log,incl
Kellogg's_92376_84404,2080413,2274,1320,678,952,92376,84404,Log,incl
Kellogg's_92376_84404,2088178,2274,1320,678,952,92376,84404,Log,incl
Kellogg's_92376_84404,2091582,2274,1320,678,952,92376,84404,Log,incl
Kellogg's_92376_84404,2094258,2274,1320,678,952,92376,84404,Log,incl
Kellogg's_92376_84404,2094259,2274,1320,678,952,92376,84404,Log,incl
Kellogg's_92376_93243,2082382,732,257,119,473,92376,93243,Log,incl
Kellogg's_92376_93257,2078061,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2078782,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2079920,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2080526,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2081375,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2082682,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2083265,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2085109,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2087660,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2088833,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2089297,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2090790,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2091581,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2092815,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2094245,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2095925,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2097019,899,445,215,453,92376,93257,Log,incl
Kellogg's_92376_93257,2099506,899,445,215,453,92376,93257,Log,incl
Kelloggs_95304_97071,2079550,1986,1182,607,802,95304,97071,Log,incl
Kelloggs_95304_97071,2079664,1986,1182,607,802,95304,97071,Log,incl
Kelloggs_95304_97230,2078978,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2080446,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2080447,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2081581,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2086947,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2087553,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2090338,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2093621,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2093622,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2094254,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_97230,2096193,2134,1261,644,871,95304,97230,Log,incl
Kelloggs_95304_99216,2079553,2961,1701,882,1258,95304,99216,Log,incl
Kelloggs_95304_99216,2082978,2961,1701,882,1258,95304,99216,Log,incl
Kelloggs_95304_99216,2086218,2961,1701,882,1258,95304,99216,Log,incl
Kelloggs_95304_99217,2076983,2729,1701,879,1027,95304,99217,Log,incl
Kelloggs_95304_99217,2078365,2729,1701,879,1027,95304,99217,Log,incl
Kelloggs_95304_99217,2078372,2729,1701,879,1027,95304,99217,Log,incl
Kelloggs_95304_99217,2083307,2729,1701,879,1027,95304,99217,Log,incl
Kelloggs_95304_99217,2084256,2729,1701,879,1027,95304,99217,Log,incl
Kelloggs_95304_99217,2086222,2729,1701,879,1027,95304,99217,Log,incl
Kelloggs_95304_99217,2090117,2729,1701,879,1027,95304,99217,Log,incl
Kelloggs_95304_99217,2095689,2729,1701,879,1027,95304,99217,Log,incl
KENCO-MINO_60447_27214,2079856,1932,1411,726,420,60447,27214,Van,incl
KENCO-MINO_60447_27214,2081813,1932,1411,726,420,60447,27214,Van,incl
KENCO-MINO_60447_27214,2083356,1932,1411,726,420,60447,27214,Van,incl
KENCO-MINO_60447_27214,2085245,1932,1411,726,420,60447,27214,Van,incl
KENCO-MINO_60447_27214,2086483,1932,1411,726,420,60447,27214,Van,incl
KENCO-MINO_60447_27214,2088560,1932,1411,726,420,60447,27214,Van,incl
KENCO-MINO_60447_27214,2089974,1932,1411,726,420,60447,27214,Van,incl
KENCO-MINO_60447_27214,2092118,1932,1411,726,420,60447,27214,Van,incl
KIK INTERN_30228_61832,2085079,1050,1111,599,-144,30228,61832,Van,incl
KIK INTERN_30228_61832,2089778,1050,1111,599,-144,30228,61832,Van,incl
KIK INTERN_30228_61832,2094474,1050,1111,599,-144,30228,61832,Van,incl
KIK INTERN_30228_61832,2095199,1050,1111,599,-144,30228,61832,Van,incl
KIK INTERN_30228_61832,2095206,1050,1111,599,-144,30228,61832,Van,incl
KIK INTERN_30228_61832,2097477,1050,1111,599,-144,30228,61832,Van,incl
KIK INTERN_30228_61832,2097478,1050,1111,599,-144,30228,61832,Van,incl
KIK INTERN_30228_61832,2100650,1050,1111,599,-144,30228,61832,Van,incl
KIK INTERN_30228_61832,2101148,1050,1111,599,-144,30228,61832,Van,incl
KIMBERLY C_38834_53223,2079583,1874,1213,637,553,38834,53223,Van,incl
KIMBERLY C_38834_53223,2079584,1874,1213,637,553,38834,53223,Van,incl
KIMBERLY C_38834_53223,2080144,1874,1213,637,553,38834,53223,Van,incl
KIMBERLY C_38834_53223,2080145,1874,1213,637,553,38834,53223,Van,incl
KIMBERLY C_38834_53223,2080951,1874,1213,637,553,38834,53223,Van,incl
KIMBERLY C_38834_53223,2080955,1874,1213,637,553,38834,53223,Van,incl
KIMBERLY C_38834_53223,2080957,1874,1213,637,553,38834,53223,Van,incl
KIMBERLY C_38834_53223,2084298,1874,1213,637,553,38834,53223,Van,incl
KIMBERLY C_38834_53223,2084303,1874,1213,637,553,38834,53223,Van,incl
KIMBERLY C_38834_53223,2087601,1874,1213,637,553,38834,53223,Van,incl
