KEY,trip_id,trip_revenue,trip_cost,trip_distance,trip_orgn_zip,trip_dst_zip,MARGIN_RANK,must_take_flag,deadhead_cost,tour_id,tour_position,prior_two_trips,next_two_trips,prior_zip,next_zip,accepted
TROPICANA MANU-Ast/34208/7305,2982414,2322,2819,1197,34208,07305,22,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982415,2322,2819,1197,34208,07305,23,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982417,2322,2819,1197,34208,07305,24,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982418,2322,2819,1197,34208,07305,25,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982419,2322,2819,1197,34208,07305,26,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982422,2322,2819,1197,34208,07305,27,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982437,2322,2819,1197,34208,07305,28,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982438,2322,2819,1197,34208,07305,29,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982445,2322,2819,1197,34208,07305,30,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982446,2322,2819,1197,34208,07305,31,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982447,2322,2819,1197,34208,07305,32,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982449,2322,2819,1197,34208,07305,33,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982452,2322,2819,1197,34208,07305,34,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982453,2322,2819,1197,34208,07305,35,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982500,2322,2819,1197,34208,07305,36,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982380,2322,2819,1197,34208,07305,37,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982379,2322,2819,1197,34208,07305,38,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982381,2322,2819,1197,34208,07305,39,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982530,2322,2819,1197,34208,07305,40,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982531,2322,2819,1197,34208,07305,41,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982532,2322,2819,1197,34208,07305,42,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982533,2322,2819,1197,34208,07305,43,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982407,2322,2819,1197,34208,07305,44,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982406,2322,2819,1197,34208,07305,45,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982535,2322,2819,1197,34208,07305,46,False,,,,,,,,0
TROPICANA MANU-Ast/34208/7305,2982374,2322,2819,1197,34208,07305,47,False,,,,,,,,0
