KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,MustTakeFlag
^RJW LOGISTICS-Ast/60517/97838,428,4413,3999,1919,60517,97838,2,
^RJW LOGISTICS-Ast/60517/97838,429,4413,3999,1919,60517,97838,3,
^RJW LOGISTICS-Ast/75181/13403,430,3274,3170,1555,75181,13403,1,
^RJW LOGISTICS-Ast/75181/13403,431,3274,3170,1555,75181,13403,2,
^RJW LOGISTICS-Ast/75181/13403,432,3274,3170,1555,75181,13403,3,
^RJW LOGISTICS-Ast/75181/13403,433,3274,3170,1555,75181,13403,4,
^RJW LOGISTICS-Ast/75181/13403,434,3274,3170,1555,75181,13403,5,
^RJW LOGISTICS-Ast/75181/13403,435,3274,3170,1555,75181,13403,6,
^RJW LOGISTICS-Ast/75181/13403,436,3274,3170,1555,75181,13403,7,
^RJW LOGISTICS-Ast/75181/19977,437,3018,2888,1420,75181,19977,1,
^RJW LOGISTICS-Ast/75181/19977,438,3018,2888,1420,75181,19977,2,
^RJW LOGISTICS-Ast/75181/19977,439,3018,2888,1420,75181,19977,3,
^RJW LOGISTICS-Ast/75181/19977,440,3018,2888,1420,75181,19977,4,
^RJW LOGISTICS-Ast/75181/19977,441,3018,2888,1420,75181,19977,5,
^RJW LOGISTICS-Ast/75181/19977,442,3018,2888,1420,75181,19977,6,
^RJW LOGISTICS-Ast/75181/19977,443,3018,2888,1420,75181,19977,7,
^RJW LOGISTICS-Ast/75181/19977,444,3018,2888,1420,75181,19977,8,
^RJW LOGISTICS-Ast/75181/22841,445,2443,2370,1184,75181,22841,1,
^RJW LOGISTICS-Ast/75181/22841,446,2443,2370,1184,75181,22841,2,
^RJW LOGISTICS-Ast/75181/22841,447,2443,2370,1184,75181,22841,3,
^RJW LOGISTICS-Ast/75181/22841,448,2443,2370,1184,75181,22841,4,
^RJW LOGISTICS-Ast/75181/22841,449,2443,2370,1184,75181,22841,5,
^RJW LOGISTICS-Ast/75181/22841,450,2443,2370,1184,75181,22841,6,
^RJW LOGISTICS-Ast/75181/84029,451,2548,2573,1305,75181,84029,1,
^RJW LOGISTICS-Ast/75181/84029,452,2548,2573,1305,75181,84029,2,
^RJW LOGISTICS-Ast/75181/84029,453,2548,2573,1305,75181,84029,3,
^RJW LOGISTICS-Ast/75181/84029,454,2548,2573,1305,75181,84029,4,
^RJW LOGISTICS-Ast/75181/84029,455,2548,2573,1305,75181,84029,5,
^RJW LOGISTICS-Ast/75181/84029,456,2548,2573,1305,75181,84029,6,
^RJW LOGISTICS-Ast/75181/84029,457,2548,2573,1305,75181,84029,7,
^RJW LOGISTICS-Ast/75181/84029,458,2548,2573,1305,75181,84029,8,
^ROAR LOGISTICS-Ast/46206/55379,459,1000,1202,596,46206,55379,1,
^RXO-Ast/83301/53073,460,3400,3394,1636,83301,53073,1,
^RYAN TRANSPORT-Ast/14423/77423,461,2100,2861,1573,14423,77423,1,
^SCHNEIDER BROK-Ast/46001/55442,462,1200,1252,596,46001,55442,1,
^SCHNEIDER BROK-Ast/46168/55316,463,1200,1250,591,46168,55316,1,
^SCHNEIDER BROK-Ast/54005/46350,464,1115,995,438,54005,46350,1,
^SCHNEIDER BROK-Ast/55379/53221,465,825,740,352,55379,53221,1,
^SCHNEIDER BROK-Ast/60185/55449,466,900,849,394,60185,55449,1,
^SCHNEIDER BROK-Ast/60491/55101,467,900,901,402,60491,55101,1,
^SCHNEIDER BROK-Ast/60491/55438,468,900,903,411,60491,55438,1,
^SCOTLYNN USA D-Ast/78040/27301,469,4100,3409,1497,78040,27301,1,
^SHARP LOGISTIC-Ast/83301/91752,470,1600,1562,727,83301,91752,1,
^SHARP LOGISTIC-Ast/97141/84104,471,1825,1785,838,97141,84104,1,
^SHARP LOGISTIC-Ast/97141/84104,472,1825,1785,838,97141,84104,2,
